shipping_id,order_id,shipping_location_id,courier_partner,shipping_date,expected_delivery_date,actual_delivery_date,delivery_status
164184,64184,55,XpressBees,2026-05-03,2026-05-09,2026-05-08,Delivered
164185,64185,13,Ecom Express,2024-07-21,2024-07-26,2024-07-27,Delivered
164186,64186,29,Delhivery,2025-03-04,2025-03-07,2025-03-06,Delivered
164187,64187,40,BlueDart,2026-02-20,2026-02-25,,Delayed
164188,64188,43,XpressBees,2026-05-04,2026-05-09,2026-05-09,Delivered
164189,64189,18,XpressBees,2025-03-03,2025-03-08,2025-03-08,Delivered
164190,64190,38,Delhivery,2024-12-17,2024-12-24,2024-12-26,Delivered
164191,64191,95,Delhivery,2025-03-27,2025-03-29,2025-03-31,Delivered
164192,64192,89,BlueDart,2025-07-24,2025-07-27,2025-07-30,Delivered
164193,64193,89,Delhivery,2024-11-10,2024-11-16,2024-11-16,Delivered
164194,64194,3,BlueDart,2025-10-17,2025-10-23,2025-10-26,Delivered
164195,64195,73,BlueDart,2026-02-23,2026-02-27,2026-02-28,Delivered
164196,64196,38,Delhivery,2024-02-20,2024-02-26,2024-02-27,Delivered
164197,64197,26,Ecom Express,2026-03-08,2026-03-10,,Delayed
164198,64198,25,DTDC,2025-10-24,2025-10-31,2025-11-02,Delivered
164199,64199,8,BlueDart,2024-02-28,2024-03-02,2024-03-02,Delivered
164200,64200,68,Delhivery,2026-02-17,2026-02-20,2026-02-21,Delivered
164201,64201,27,DTDC,2025-04-28,2025-04-28,2025-04-28,Delivered
164202,64202,15,Ecom Express,2024-01-22,2024-01-27,2024-01-27,Delivered
164203,64203,3,XpressBees,2024-03-20,2024-03-24,2024-03-25,Delivered
164204,64204,88,BlueDart,2024-02-29,2024-03-06,,In Transit
164205,64205,53,Delhivery,2025-02-01,2025-02-04,2025-02-06,Delivered
164206,64206,10,XpressBees,2025-05-21,2025-05-25,,In Transit
164207,64207,22,DTDC,2024-08-23,2024-08-25,,Delayed
164208,64208,9,Delhivery,2026-08-01,2026-08-03,2026-08-04,Delivered
164209,64209,12,BlueDart,2024-01-31,2024-02-06,,Delayed
164210,64210,46,XpressBees,2026-08-05,2026-08-09,2026-08-12,Delivered
164211,64211,53,Ecom Express,2024-05-29,2024-05-31,,Delayed
164212,64212,80,DTDC,2024-04-18,2024-04-21,2024-04-24,Delivered
164213,64213,77,XpressBees,2025-04-24,2025-04-26,2025-04-27,Delivered
164214,64214,35,Delhivery,2026-01-11,2026-01-11,,Delayed
164215,64215,50,Delhivery,2025-10-06,2025-10-06,2025-10-08,Delivered
164216,64216,53,BlueDart,2026-02-09,2026-02-12,,Delayed
164217,64217,13,DTDC,2025-03-16,2025-03-22,2025-03-24,Delivered
164218,64218,89,Ecom Express,2026-05-01,2026-05-08,2026-05-10,Delivered
164219,64219,4,DTDC,2026-01-14,2026-01-15,2026-01-17,Delivered
164220,64220,62,Delhivery,2024-02-12,2024-02-18,2024-02-20,Delivered
164221,64221,33,DTDC,2025-05-01,2025-05-04,2025-05-05,Delivered
164222,64222,11,Ecom Express,2026-08-02,2026-08-04,2026-08-06,Delivered
164223,64223,1,Ecom Express,2025-12-08,2025-12-12,2025-12-14,Delivered
164224,64224,7,Delhivery,2026-03-08,2026-03-16,,In Transit
164225,64225,76,Delhivery,2025-12-01,2025-12-06,2025-12-06,Delivered
164226,64226,57,Ecom Express,2025-08-14,2025-08-15,2025-08-14,Delivered
164227,64227,10,BlueDart,2024-11-20,2024-11-28,2024-11-27,Delivered
164228,64228,71,XpressBees,2024-03-05,2024-03-09,2024-03-10,Delivered
164229,64229,95,XpressBees,2024-10-19,2024-10-22,2024-10-25,Delivered
164230,64230,51,XpressBees,2024-08-21,2024-08-27,,In Transit
164231,64231,72,BlueDart,2025-12-04,2025-12-06,2025-12-05,Delivered
164232,64232,95,DTDC,2024-12-02,2024-12-08,2024-12-09,Delivered
164233,64233,36,Ecom Express,2024-12-12,2024-12-16,2024-12-17,Delivered
164234,64234,73,DTDC,2026-04-12,2026-04-14,,In Transit
164235,64235,23,Delhivery,2024-07-08,2024-07-15,,Delayed
164236,64236,50,Ecom Express,2026-01-08,2026-01-16,2026-01-18,Delivered
164237,64237,97,DTDC,2024-12-09,2024-12-13,2024-12-16,Delivered
164238,64238,85,Ecom Express,2026-07-04,2026-07-04,2026-07-04,Delivered
164239,64239,44,BlueDart,2026-07-18,2026-07-22,2026-07-21,Delivered
164240,64240,9,DTDC,2025-02-16,2025-02-21,,Delayed
164241,64241,39,BlueDart,2026-01-30,2026-02-01,,Returned
164242,64242,99,XpressBees,2026-06-09,2026-06-12,2026-06-12,Delivered
164243,64243,75,Delhivery,2025-08-09,2025-08-13,2025-08-15,Delivered
164244,64244,2,Delhivery,2026-05-18,2026-05-22,,In Transit
164245,64245,60,BlueDart,2025-10-25,2025-10-31,2025-11-03,Delivered
164246,64246,67,DTDC,2024-01-18,2024-01-26,,In Transit
164247,64247,14,Ecom Express,2025-08-13,2025-08-19,2025-08-19,Delivered
164248,64248,91,DTDC,2024-08-23,2024-08-25,2024-08-26,Delivered
164249,64249,2,BlueDart,2025-07-27,2025-08-03,,Delayed
164250,64250,16,Delhivery,2026-02-16,2026-02-18,2026-02-18,Delivered
164251,64251,4,XpressBees,2024-07-12,2024-07-14,2024-07-17,Delivered
164252,64252,39,Delhivery,2025-10-10,2025-10-11,2025-10-12,Delivered
164253,64253,88,BlueDart,2025-06-10,2025-06-17,2025-06-19,Delivered
164254,64254,90,XpressBees,2024-08-05,2024-08-08,2024-08-11,Delivered
164255,64255,57,BlueDart,2026-01-08,2026-01-12,2026-01-15,Delivered
164256,64256,58,BlueDart,2026-01-31,2026-02-01,2026-02-02,Delivered
164257,64257,33,Ecom Express,2024-01-09,2024-01-12,2024-01-15,Delivered
164258,64258,70,DTDC,2024-11-04,2024-11-09,2024-11-12,Delivered
164259,64259,51,DTDC,2024-03-15,2024-03-17,2024-03-18,Delivered
164260,64260,41,BlueDart,2025-08-07,2025-08-11,,In Transit
164261,64261,8,XpressBees,2026-05-05,2026-05-10,2026-05-10,Delivered
164262,64262,79,XpressBees,2026-06-26,2026-06-28,2026-06-27,Delivered
164263,64263,61,DTDC,2025-01-22,2025-01-24,2025-01-24,Delivered
164264,64264,30,DTDC,2024-08-23,2024-08-24,2024-08-24,Delivered
164265,64265,7,DTDC,2024-11-01,2024-11-08,2024-11-11,Delivered
164266,64266,61,Delhivery,2024-02-23,2024-02-26,2024-02-25,Delivered
164267,64267,33,DTDC,2024-12-08,2024-12-10,2024-12-09,Delivered
164268,64268,84,Delhivery,2025-10-03,2025-10-06,2025-10-07,Delivered
164269,64269,72,XpressBees,2024-01-18,2024-01-22,2024-01-25,Delivered
164270,64270,52,Delhivery,2025-12-10,2025-12-14,2025-12-17,Delivered
164271,64271,29,Delhivery,2026-03-30,2026-04-01,2026-04-04,Delivered
164272,64272,90,DTDC,2024-10-31,2024-11-07,2024-11-09,Delivered
164273,64273,15,DTDC,2026-01-15,2026-01-20,,Delayed
164274,64274,95,DTDC,2025-04-01,2025-04-06,2025-04-05,Delivered
164275,64275,72,Delhivery,2026-08-18,2026-08-24,2026-08-26,Delivered
164276,64276,99,BlueDart,2025-05-03,2025-05-09,2025-05-08,Delivered
164277,64277,47,BlueDart,2025-08-05,2025-08-09,2025-08-10,Delivered
164278,64278,99,BlueDart,2026-03-04,2026-03-08,2026-03-07,Delivered
164279,64279,93,Ecom Express,2024-09-23,2024-09-27,2024-09-26,Delivered
164280,64280,58,BlueDart,2025-11-06,2025-11-06,2025-11-07,Delivered
164281,64281,6,Delhivery,2026-04-08,2026-04-13,2026-04-13,Delivered
164282,64282,83,Ecom Express,2024-09-22,2024-09-25,2024-09-27,Delivered
164283,64283,75,XpressBees,2026-02-21,2026-02-25,2026-02-26,Delivered
164284,64284,48,XpressBees,2024-09-23,2024-09-27,2024-09-26,Delivered
164285,64285,17,Ecom Express,2025-08-17,2025-08-20,,Returned
164286,64286,24,DTDC,2024-11-14,2024-11-18,2024-11-17,Delivered
164287,64287,100,DTDC,2025-09-01,2025-09-08,2025-09-10,Delivered
164288,64288,94,Ecom Express,2024-05-22,2024-05-26,2024-05-26,Delivered
164289,64289,93,BlueDart,2026-02-27,2026-02-28,2026-03-02,Delivered
164290,64290,84,BlueDart,2024-05-13,2024-05-17,2024-05-16,Delivered
164291,64291,54,Delhivery,2024-11-21,2024-11-25,,Delayed
164292,64292,83,BlueDart,2026-03-03,2026-03-10,2026-03-09,Delivered
164293,64293,37,Ecom Express,2024-04-04,2024-04-09,2024-04-12,Delivered
164294,64294,64,BlueDart,2026-03-17,2026-03-20,2026-03-20,Delivered
164295,64295,98,Ecom Express,2025-01-25,2025-01-29,2025-01-30,Delivered
164296,64296,89,DTDC,2024-09-10,2024-09-15,2024-09-15,Delivered
164297,64297,56,XpressBees,2026-03-17,2026-03-25,2026-03-27,Delivered
164298,64298,72,XpressBees,2026-04-04,2026-04-09,2026-04-10,Delivered
164299,64299,74,BlueDart,2026-04-18,2026-04-22,2026-04-24,Delivered
164300,64300,59,BlueDart,2025-07-10,2025-07-15,,Delayed
164301,64301,41,BlueDart,2024-07-10,2024-07-17,2024-07-19,Delivered
164302,64302,97,Ecom Express,2025-11-21,2025-11-26,2025-11-29,Delivered
164303,64303,96,Ecom Express,2025-11-13,2025-11-18,2025-11-21,Delivered
164304,64304,32,Delhivery,2026-05-07,2026-05-10,,In Transit
164305,64305,3,Delhivery,2025-12-18,2025-12-20,,In Transit
164306,64306,82,Delhivery,2024-10-27,2024-10-30,,In Transit
164307,64307,21,XpressBees,2025-03-12,2025-03-17,2025-03-16,Delivered
164308,64308,40,DTDC,2025-10-06,2025-10-09,2025-10-12,Delivered
164309,64309,90,BlueDart,2026-01-23,2026-01-29,,In Transit
164310,64310,38,Delhivery,2024-10-29,2024-11-02,2024-11-03,Delivered
164311,64311,29,XpressBees,2024-09-11,2024-09-15,,In Transit
164312,64312,47,BlueDart,2026-05-27,2026-05-30,2026-05-30,Delivered
164313,64313,1,XpressBees,2026-08-21,2026-08-26,2026-08-28,Delivered
164314,64314,81,DTDC,2024-10-17,2024-10-20,2024-10-20,Delivered
164315,64315,72,DTDC,2024-03-04,2024-03-12,2024-03-15,Delivered
164316,64316,47,BlueDart,2025-08-29,2025-09-05,2025-09-07,Delivered
164317,64317,51,DTDC,2024-01-18,2024-01-21,,Delayed
164318,64318,55,BlueDart,2024-07-05,2024-07-12,2024-07-14,Delivered
164319,64319,12,Delhivery,2025-05-26,2025-05-30,,Returned
164320,64320,51,BlueDart,2024-12-25,2024-12-30,2025-01-02,Delivered
164321,64321,81,DTDC,2024-02-18,2024-02-24,2024-02-27,Delivered
164322,64322,30,DTDC,2024-12-07,2024-12-14,2024-12-13,Delivered
164323,64323,6,Ecom Express,2025-10-18,2025-10-21,2025-10-22,Delivered
164324,64324,1,XpressBees,2025-12-28,2026-01-04,,Returned
164325,64325,88,Delhivery,2025-12-31,2026-01-05,2026-01-08,Delivered
164326,64326,48,BlueDart,2024-10-06,2024-10-07,2024-10-07,Delivered
164327,64327,15,DTDC,2025-10-06,2025-10-11,2025-10-11,Delivered
164328,64328,49,BlueDart,2024-11-15,2024-11-18,2024-11-21,Delivered
164329,64329,73,XpressBees,2025-09-25,2025-09-26,,Returned
164330,64330,88,Ecom Express,2024-01-11,2024-01-14,,Returned
164331,64331,41,BlueDart,2025-02-02,2025-02-06,2025-02-05,Delivered
164332,64332,48,Delhivery,2024-11-05,2024-11-07,2024-11-07,Delivered
164333,64333,12,Ecom Express,2025-10-10,2025-10-15,2025-10-18,Delivered
164334,64334,98,Delhivery,2024-09-20,2024-09-25,2024-09-26,Delivered
164335,64335,97,XpressBees,2024-10-20,2024-10-20,2024-10-20,Delivered
164336,64336,79,XpressBees,2025-06-12,2025-06-16,2025-06-17,Delivered
164337,64337,41,Delhivery,2025-09-26,2025-10-02,2025-10-03,Delivered
164338,64338,18,DTDC,2025-01-25,2025-01-31,2025-02-01,Delivered
164339,64339,57,BlueDart,2026-05-15,2026-05-19,2026-05-21,Delivered
164340,64340,37,BlueDart,2026-08-12,2026-08-15,2026-08-18,Delivered
164341,64341,86,XpressBees,2025-08-13,2025-08-18,,In Transit
164342,64342,41,XpressBees,2025-06-16,2025-06-17,2025-06-19,Delivered
164343,64343,45,Ecom Express,2025-05-20,2025-05-27,,Returned
164344,64344,49,XpressBees,2024-03-14,2024-03-15,2024-03-17,Delivered
164345,64345,75,Ecom Express,2025-02-05,2025-02-11,,In Transit
164346,64346,86,XpressBees,2026-02-26,2026-02-27,2026-02-27,Delivered
164347,64347,9,BlueDart,2025-11-06,2025-11-11,2025-11-14,Delivered
164348,64348,41,XpressBees,2024-02-22,2024-02-24,2024-02-24,Delivered
164349,64349,57,Ecom Express,2024-05-15,2024-05-21,2024-05-21,Delivered
164350,64350,3,Ecom Express,2026-03-25,2026-03-29,2026-03-29,Delivered
164351,64351,39,Delhivery,2025-12-13,2025-12-21,2025-12-21,Delivered
164352,64352,18,Ecom Express,2025-01-31,2025-02-02,2025-02-03,Delivered
164353,64353,94,DTDC,2026-07-04,2026-07-07,2026-07-10,Delivered
164354,64354,97,Ecom Express,2024-03-01,2024-03-03,,Delayed
164355,64355,53,Ecom Express,2026-01-08,2026-01-12,2026-01-12,Delivered
164356,64356,59,BlueDart,2026-08-07,2026-08-10,2026-08-10,Delivered
164357,64357,52,DTDC,2025-02-28,2025-03-04,2025-03-04,Delivered
164358,64358,34,Delhivery,2025-04-25,2025-04-30,2025-04-29,Delivered
164359,64359,31,Delhivery,2024-07-26,2024-08-01,,Delayed
164360,64360,62,BlueDart,2026-04-11,2026-04-14,2026-04-16,Delivered
164361,64361,49,XpressBees,2025-12-07,2025-12-09,,Delayed
164362,64362,29,Delhivery,2025-02-12,2025-02-19,2025-02-18,Delivered
164363,64363,43,Ecom Express,2024-08-17,2024-08-20,2024-08-20,Delivered
164364,64364,51,Delhivery,2025-03-24,2025-03-28,2025-03-31,Delivered
164365,64365,59,DTDC,2025-03-16,2025-03-17,2025-03-16,Delivered
164366,64366,93,XpressBees,2024-12-19,2024-12-25,2024-12-25,Delivered
164367,64367,27,BlueDart,2026-03-25,2026-04-01,,In Transit
164368,64368,54,XpressBees,2024-12-26,2024-12-28,,Returned
164369,64369,99,DTDC,2024-04-23,2024-04-23,2024-04-26,Delivered
164370,64370,23,XpressBees,2026-02-10,2026-02-13,2026-02-16,Delivered
164371,64371,42,BlueDart,2025-12-11,2025-12-17,,In Transit
164372,64372,100,Delhivery,2024-02-02,2024-02-07,2024-02-10,Delivered
164373,64373,26,Ecom Express,2025-11-05,2025-11-08,2025-11-10,Delivered
164374,64374,65,BlueDart,2025-04-23,2025-04-25,2025-04-26,Delivered
164375,64375,47,Delhivery,2025-10-17,2025-10-20,2025-10-21,Delivered
164376,64376,74,DTDC,2024-09-17,2024-09-19,2024-09-21,Delivered
164377,64377,82,Delhivery,2024-06-21,2024-06-25,2024-06-28,Delivered
164378,64378,93,DTDC,2025-06-25,2025-06-27,2025-06-30,Delivered
164379,64379,18,DTDC,2024-02-22,2024-02-29,2024-02-29,Delivered
164380,64380,81,DTDC,2024-07-27,2024-08-01,2024-08-02,Delivered
164381,64381,25,BlueDart,2024-02-15,2024-02-20,2024-02-22,Delivered
164382,64382,18,Delhivery,2024-12-05,2024-12-07,2024-12-09,Delivered
164383,64383,28,Ecom Express,2026-05-30,2026-06-05,,In Transit
164384,64384,73,BlueDart,2025-06-02,2025-06-04,2025-06-03,Delivered
164385,64385,3,Ecom Express,2025-12-17,2025-12-20,2025-12-21,Delivered
164386,64386,40,Delhivery,2025-12-21,2025-12-28,2025-12-30,Delivered
164387,64387,7,BlueDart,2024-05-04,2024-05-09,2024-05-11,Delivered
164388,64388,58,Ecom Express,2026-07-08,2026-07-14,2026-07-16,Delivered
164389,64389,21,Ecom Express,2024-05-30,2024-06-01,2024-06-03,Delivered
164390,64390,25,BlueDart,2024-08-26,2024-08-28,2024-08-31,Delivered
164391,64391,55,DTDC,2025-09-29,2025-10-05,,In Transit
164392,64392,47,Delhivery,2025-04-16,2025-04-19,2025-04-22,Delivered
164393,64393,94,XpressBees,2024-07-30,2024-08-01,2024-08-02,Delivered
164394,64394,68,BlueDart,2024-12-05,2024-12-12,2024-12-12,Delivered
164395,64395,80,Ecom Express,2025-01-31,2025-02-04,2025-02-03,Delivered
164396,64396,52,Ecom Express,2025-08-11,2025-08-14,2025-08-17,Delivered
164397,64397,43,Ecom Express,2026-02-07,2026-02-12,2026-02-13,Delivered
164398,64398,82,DTDC,2024-12-21,2024-12-28,2024-12-29,Delivered
164399,64399,49,Ecom Express,2025-01-15,2025-01-21,2025-01-21,Delivered
164400,64400,79,DTDC,2024-04-06,2024-04-12,2024-04-14,Delivered
164401,64401,76,DTDC,2026-07-15,2026-07-19,2026-07-18,Delivered
164402,64402,76,Delhivery,2025-08-19,2025-08-25,2025-08-26,Delivered
164403,64403,53,Ecom Express,2024-09-09,2024-09-15,2024-09-16,Delivered
164404,64404,60,XpressBees,2024-02-05,2024-02-08,,In Transit
164405,64405,70,Delhivery,2026-07-10,2026-07-14,2026-07-14,Delivered
164406,64406,62,Ecom Express,2024-02-11,2024-02-19,,Delayed
164407,64407,41,BlueDart,2024-06-28,2024-06-29,2024-06-30,Delivered
164408,64408,20,Ecom Express,2026-05-10,2026-05-15,2026-05-18,Delivered
164409,64409,10,Delhivery,2024-11-26,2024-11-28,,Returned
164410,64410,82,DTDC,2026-04-27,2026-04-30,2026-05-03,Delivered
164411,64411,52,XpressBees,2025-06-17,2025-06-21,2025-06-21,Delivered
164412,64412,42,Delhivery,2025-06-29,2025-07-03,2025-07-02,Delivered
164413,64413,34,Ecom Express,2026-06-23,2026-07-01,2026-07-04,Delivered
164414,64414,80,BlueDart,2024-01-21,2024-01-26,2024-01-28,Delivered
164415,64415,13,Delhivery,2024-12-03,2024-12-09,2024-12-12,Delivered
164416,64416,39,Ecom Express,2024-11-28,2024-12-03,,In Transit
164417,64417,73,Delhivery,2025-12-13,2025-12-16,,In Transit
164418,64418,2,Ecom Express,2024-12-03,2024-12-05,2024-12-05,Delivered
164419,64419,54,XpressBees,2026-05-06,2026-05-11,2026-05-10,Delivered
164420,64420,67,DTDC,2025-12-02,2025-12-07,,In Transit
164421,64421,85,DTDC,2026-05-30,2026-06-03,2026-06-02,Delivered
164422,64422,19,XpressBees,2026-02-28,2026-03-03,2026-03-05,Delivered
164423,64423,46,DTDC,2025-12-26,2025-12-28,2025-12-27,Delivered
164424,64424,61,DTDC,2024-12-12,2024-12-17,2024-12-20,Delivered
164425,64425,8,DTDC,2025-12-07,2025-12-10,2025-12-12,Delivered
164426,64426,93,XpressBees,2025-02-16,2025-02-20,2025-02-20,Delivered
164427,64427,62,DTDC,2024-12-01,2024-12-02,2024-12-03,Delivered
164428,64428,59,Delhivery,2024-08-08,2024-08-08,2024-08-07,Delivered
164429,64429,37,XpressBees,2026-05-20,2026-05-26,,Delayed
164430,64430,84,BlueDart,2025-12-08,2025-12-14,,Returned
164431,64431,35,XpressBees,2024-02-19,2024-02-23,2024-02-25,Delivered
164432,64432,11,BlueDart,2024-12-06,2024-12-11,,In Transit
164433,64433,96,XpressBees,2025-07-16,2025-07-23,,In Transit
164434,64434,59,XpressBees,2025-11-17,2025-11-21,2025-11-20,Delivered
164435,64435,98,Delhivery,2024-10-24,2024-10-28,2024-10-27,Delivered
164436,64436,12,BlueDart,2025-11-16,2025-11-22,2025-11-22,Delivered
164437,64437,86,Delhivery,2024-09-21,2024-09-26,2024-09-27,Delivered
164438,64438,47,XpressBees,2024-06-02,2024-06-07,2024-06-06,Delivered
164439,64439,65,Ecom Express,2024-03-26,2024-03-31,2024-04-03,Delivered
164440,64440,53,DTDC,2026-05-10,2026-05-15,2026-05-16,Delivered
164441,64441,99,XpressBees,2025-10-02,2025-10-04,2025-10-07,Delivered
164442,64442,90,Ecom Express,2026-03-12,2026-03-17,2026-03-17,Delivered
164443,64443,33,Ecom Express,2025-06-04,2025-06-11,2025-06-10,Delivered
164444,64444,49,DTDC,2025-07-19,2025-07-24,2025-07-27,Delivered
164445,64445,25,XpressBees,2024-10-12,2024-10-12,2024-10-11,Delivered
164446,64446,89,BlueDart,2024-03-27,2024-03-29,2024-04-01,Delivered
164447,64447,21,Delhivery,2025-11-24,2025-11-28,2025-11-27,Delivered
164448,64448,52,Ecom Express,2024-06-13,2024-06-15,2024-06-18,Delivered
164449,64449,60,XpressBees,2026-04-30,2026-05-03,2026-05-05,Delivered
164450,64450,64,Ecom Express,2024-04-02,2024-04-06,,Delayed
164451,64451,76,Ecom Express,2026-08-06,2026-08-09,2026-08-08,Delivered
164452,64452,4,Ecom Express,2025-03-28,2025-04-01,2025-04-04,Delivered
164453,64453,100,BlueDart,2024-10-02,2024-10-07,,Returned
164454,64454,6,Delhivery,2024-09-17,2024-09-18,2024-09-20,Delivered
164455,64455,18,BlueDart,2025-10-20,2025-10-24,2025-10-26,Delivered
164456,64456,83,DTDC,2026-03-16,2026-03-24,,In Transit
164457,64457,64,BlueDart,2025-04-06,2025-04-12,,In Transit
164458,64458,92,Ecom Express,2025-02-26,2025-03-05,2025-03-04,Delivered
164459,64459,18,Delhivery,2026-05-04,2026-05-05,2026-05-04,Delivered
164460,64460,39,XpressBees,2025-03-14,2025-03-21,2025-03-20,Delivered
164461,64461,37,Ecom Express,2024-11-17,2024-11-22,2024-11-25,Delivered
164462,64462,79,XpressBees,2026-06-15,2026-06-18,2026-06-19,Delivered
164463,64463,16,Delhivery,2026-02-20,2026-02-22,2026-02-23,Delivered
164464,64464,63,Delhivery,2025-07-17,2025-07-20,2025-07-20,Delivered
164465,64465,61,DTDC,2024-01-12,2024-01-19,2024-01-20,Delivered
164466,64466,53,BlueDart,2025-01-11,2025-01-18,2025-01-17,Delivered
164467,64467,54,XpressBees,2026-08-07,2026-08-09,,Delayed
164468,64468,45,DTDC,2026-08-13,2026-08-15,,In Transit
164469,64469,87,Ecom Express,2025-10-18,2025-10-23,2025-10-23,Delivered
164470,64470,48,XpressBees,2025-03-24,2025-03-30,,In Transit
164471,64471,13,Ecom Express,2026-04-13,2026-04-20,,Delayed
164472,64472,52,DTDC,2025-07-18,2025-07-22,2025-07-22,Delivered
164473,64473,85,XpressBees,2024-02-28,2024-03-06,2024-03-05,Delivered
164474,64474,61,Ecom Express,2025-01-08,2025-01-12,,In Transit
164475,64475,59,BlueDart,2024-11-13,2024-11-17,2024-11-17,Delivered
164476,64476,29,DTDC,2025-10-14,2025-10-18,2025-10-19,Delivered
164477,64477,95,BlueDart,2024-08-02,2024-08-07,2024-08-06,Delivered
164478,64478,54,XpressBees,2026-01-23,2026-01-28,,In Transit
164479,64479,83,DTDC,2024-08-27,2024-08-27,,In Transit
164480,64480,67,Delhivery,2025-09-01,2025-09-07,,In Transit
164481,64481,44,XpressBees,2024-10-21,2024-10-21,2024-10-20,Delivered
164482,64482,91,DTDC,2024-08-30,2024-09-01,,In Transit
164483,64483,90,XpressBees,2025-11-17,2025-11-19,,In Transit
164484,64484,29,Ecom Express,2026-07-06,2026-07-06,2026-07-06,Delivered
164485,64485,16,DTDC,2026-02-14,2026-02-18,2026-02-21,Delivered
164486,64486,64,DTDC,2025-05-12,2025-05-17,2025-05-19,Delivered
164487,64487,5,DTDC,2026-06-08,2026-06-09,2026-06-08,Delivered
164488,64488,19,Delhivery,2026-03-13,2026-03-18,2026-03-19,Delivered
164489,64489,43,DTDC,2026-06-10,2026-06-17,2026-06-20,Delivered
164490,64490,93,Ecom Express,2024-01-12,2024-01-13,2024-01-15,Delivered
164491,64491,78,Ecom Express,2026-03-02,2026-03-02,2026-03-03,Delivered
164492,64492,9,DTDC,2025-05-20,2025-05-23,,In Transit
164493,64493,38,DTDC,2025-11-11,2025-11-12,,Delayed
164494,64494,76,XpressBees,2026-06-27,2026-07-04,2026-07-06,Delivered
164495,64495,25,Ecom Express,2025-05-21,2025-05-26,2025-05-28,Delivered
164496,64496,2,Ecom Express,2025-10-31,2025-11-01,2025-11-04,Delivered
164497,64497,72,Ecom Express,2026-08-12,2026-08-14,2026-08-13,Delivered
164498,64498,60,DTDC,2024-04-21,2024-04-26,2024-04-26,Delivered
164499,64499,6,Ecom Express,2025-12-20,2025-12-25,2025-12-24,Delivered
164500,64500,74,Ecom Express,2025-11-21,2025-11-24,2025-11-25,Delivered
164501,64501,23,Delhivery,2024-07-04,2024-07-08,2024-07-10,Delivered
