order_id,customer_id,order_date,order_status,sales_channel,coupon_code
69488,14630,2024-03-02,Processing,Website,NONE
69489,10729,2025-11-22,Delivered,Website,NONE
69490,14573,2025-11-18,Processing,Website,BIG20
69491,10152,2026-02-27,Delivered,Website,BIG20
69492,12584,2024-03-22,Delivered,Mobile App,BIG20
69493,14138,2024-05-31,Delivered,Mobile App,NONE
69494,11090,2024-01-27,Processing,Mobile App,NONE
69495,14745,2024-10-01,Shipped,Mobile App,NONE
69496,14914,2025-05-02,Shipped,Mobile App,WELCOME5
69497,12123,2024-12-16,Delivered,Website,NONE
69498,14463,2024-04-25,Delivered,Website,FEST15
69499,10397,2025-06-20,Cancelled,Marketplace,NONE
69500,12608,2024-11-11,Delivered,Mobile App,NONE
69501,11463,2024-10-05,Delivered,Website,SAVE10
69502,13132,2026-01-21,Shipped,Mobile App,SAVE10
69503,11254,2024-11-04,Delivered,Mobile App,NONE
69504,12199,2025-06-17,Delivered,Website,NONE
69505,13659,2024-03-05,Delivered,Mobile App,NONE
69506,11031,2025-12-12,Delivered,Website,BIG20
69507,14211,2025-06-10,Processing,Marketplace,SAVE10
69508,13408,2026-01-30,Cancelled,Website,NONE
69509,11254,2024-10-19,Delivered,Mobile App,NONE
69510,13346,2025-04-10,Delivered,Website,WELCOME5
69511,11590,2025-02-19,Delivered,Marketplace,NONE
69512,12737,2026-08-14,Delivered,Mobile App,BIG20
69513,13052,2024-04-08,Shipped,Website,NONE
69514,14073,2024-07-15,Delivered,Website,NONE
69515,11743,2026-07-29,Delivered,Website,SAVE10
69516,12260,2024-03-23,Delivered,Website,SAVE10
69517,12213,2024-09-26,Delivered,Website,NONE
69518,14305,2024-11-04,Delivered,Mobile App,NONE
69519,14209,2026-02-02,Delivered,Mobile App,FEST15
69520,11086,2026-01-09,Processing,Website,SAVE10
69521,10527,2026-04-22,Shipped,Website,BIG20
69522,14810,2024-04-03,Delivered,Marketplace,FEST15
69523,10836,2024-07-27,Delivered,Website,BIG20
69524,11026,2025-03-28,Delivered,Website,SAVE10
69525,10594,2025-12-09,Delivered,Website,NONE
69526,10801,2025-07-08,Delivered,Website,SAVE10
69527,10317,2025-05-21,Delivered,Website,NONE
69528,13017,2026-02-22,Processing,Mobile App,FEST15
69529,12550,2024-07-11,Delivered,Website,NONE
69530,10466,2026-03-31,Delivered,Website,NONE
69531,13261,2025-09-30,Delivered,Mobile App,NONE
69532,10840,2024-08-19,Delivered,Mobile App,NONE
69533,12691,2025-02-28,Delivered,Mobile App,NONE
69534,13646,2024-09-22,Delivered,Website,NONE
69535,12130,2024-10-26,Delivered,Website,NONE
69536,11541,2025-10-25,Delivered,Mobile App,WELCOME5
69537,14482,2024-10-22,Cancelled,Marketplace,FEST15
69538,14001,2026-04-13,Shipped,Website,BIG20
69539,14222,2024-04-04,Delivered,Marketplace,NONE
69540,10778,2024-06-12,Processing,Mobile App,NONE
69541,11366,2026-06-04,Delivered,Marketplace,SAVE10
69542,11927,2025-12-01,Shipped,Website,NONE
69543,10842,2025-03-02,Delivered,Website,NONE
69544,11932,2024-08-18,Delivered,Website,BIG20
69545,11239,2024-09-04,Delivered,Website,FEST15
69546,12402,2024-06-24,Delivered,Website,WELCOME5
69547,13537,2026-05-20,Delivered,Website,NONE
69548,12052,2024-11-23,Processing,Mobile App,NONE
69549,13611,2026-06-27,Delivered,Mobile App,FEST15
69550,11934,2026-02-09,Processing,Marketplace,FEST15
69551,12472,2024-12-13,Shipped,Marketplace,NONE
69552,11643,2025-12-21,Delivered,Website,NONE
69553,10424,2025-04-07,Shipped,Marketplace,NONE
69554,10076,2025-04-09,Delivered,Website,SAVE10
69555,10917,2026-01-16,Delivered,Mobile App,WELCOME5
69556,13083,2025-11-23,Delivered,Mobile App,SAVE10
69557,10499,2024-07-31,Delivered,Website,NONE
69558,12368,2025-01-28,Delivered,Mobile App,FEST15
69559,10664,2026-06-25,Delivered,Website,FEST15
69560,11867,2024-07-23,Processing,Mobile App,NONE
69561,11353,2025-11-22,Shipped,Mobile App,FEST15
69562,11058,2026-03-28,Delivered,Website,WELCOME5
69563,12577,2025-08-05,Delivered,Website,NONE
69564,14457,2024-02-22,Processing,Mobile App,SAVE10
69565,13265,2026-04-05,Delivered,Website,NONE
69566,11190,2026-05-23,Cancelled,Website,NONE
69567,14246,2025-09-16,Delivered,Website,SAVE10
69568,14605,2026-02-04,Delivered,Mobile App,NONE
69569,13784,2024-02-13,Delivered,Website,NONE
69570,11087,2025-12-02,Delivered,Mobile App,NONE
69571,10838,2026-02-19,Shipped,Mobile App,WELCOME5
69572,14858,2025-07-06,Delivered,Mobile App,NONE
69573,14445,2025-05-23,Processing,Marketplace,NONE
69574,12100,2026-02-24,Delivered,Mobile App,WELCOME5
69575,12286,2025-10-03,Shipped,Website,WELCOME5
69576,12664,2024-01-28,Shipped,Marketplace,SAVE10
69577,14444,2024-06-27,Delivered,Website,NONE
69578,11495,2025-07-27,Shipped,Website,NONE
69579,13392,2025-08-10,Shipped,Website,NONE
69580,14696,2024-09-10,Cancelled,Mobile App,NONE
69581,11497,2024-05-14,Delivered,Website,BIG20
69582,11413,2025-09-12,Shipped,Website,NONE
69583,10673,2024-10-27,Delivered,Mobile App,NONE
69584,13652,2025-10-16,Delivered,Website,NONE
69585,11361,2025-10-02,Processing,Website,NONE
69586,10103,2024-07-27,Delivered,Mobile App,NONE
69587,12514,2026-01-14,Delivered,Website,SAVE10
69588,12794,2024-05-30,Delivered,Marketplace,FEST15
69589,10088,2025-01-22,Delivered,Mobile App,NONE
69590,13708,2025-07-23,Delivered,Website,FEST15
69591,12794,2026-05-09,Delivered,Website,SAVE10
69592,12355,2026-07-01,Delivered,Website,BIG20
69593,11719,2025-11-03,Delivered,Mobile App,NONE
69594,13217,2025-10-05,Delivered,Marketplace,WELCOME5
69595,13755,2025-04-30,Delivered,Mobile App,NONE
69596,13841,2025-04-14,Delivered,Mobile App,SAVE10
69597,11941,2025-06-24,Delivered,Website,NONE
69598,12502,2026-06-26,Delivered,Website,NONE
69599,11270,2025-09-23,Delivered,Mobile App,FEST15
69600,11091,2026-03-05,Delivered,Website,SAVE10
69601,14313,2025-06-19,Delivered,Marketplace,NONE
69602,11984,2025-12-11,Delivered,Website,WELCOME5
69603,11368,2026-04-04,Delivered,Mobile App,SAVE10
69604,13654,2025-02-28,Delivered,Mobile App,NONE
69605,13484,2025-09-17,Delivered,Mobile App,SAVE10
69606,11356,2025-04-21,Shipped,Website,FEST15
69607,10874,2025-05-10,Delivered,Website,NONE
69608,13161,2024-09-13,Delivered,Website,NONE
69609,14591,2026-03-22,Processing,Mobile App,NONE
69610,10742,2026-03-03,Cancelled,Website,SAVE10
69611,11198,2026-06-12,Delivered,Marketplace,WELCOME5
69612,14652,2024-10-03,Delivered,Mobile App,NONE
69613,13664,2026-08-26,Cancelled,Website,NONE
69614,13015,2025-11-13,Delivered,Mobile App,NONE
69615,11680,2024-11-26,Delivered,Marketplace,NONE
69616,12342,2026-04-28,Delivered,Website,FEST15
69617,10946,2025-06-25,Delivered,Marketplace,BIG20
69618,14058,2025-06-19,Processing,Mobile App,SAVE10
69619,12508,2026-01-04,Delivered,Mobile App,NONE
69620,13986,2024-05-31,Processing,Mobile App,WELCOME5
69621,14389,2025-03-27,Delivered,Website,WELCOME5
69622,10487,2024-01-25,Delivered,Mobile App,NONE
69623,14313,2025-02-17,Processing,Mobile App,NONE
69624,11536,2025-10-15,Delivered,Mobile App,NONE
69625,11639,2026-08-16,Shipped,Mobile App,FEST15
69626,12293,2024-08-05,Delivered,Mobile App,FEST15
69627,11487,2026-04-29,Delivered,Website,NONE
69628,11703,2024-02-07,Delivered,Website,NONE
69629,13468,2024-01-13,Delivered,Marketplace,FEST15
69630,11587,2024-11-28,Processing,Mobile App,SAVE10
69631,13040,2024-10-07,Delivered,Mobile App,NONE
69632,11761,2025-07-18,Delivered,Website,BIG20
69633,11627,2024-07-06,Delivered,Website,NONE
69634,10711,2025-06-18,Delivered,Website,NONE
69635,14319,2026-08-15,Delivered,Marketplace,NONE
69636,10598,2024-06-11,Delivered,Website,BIG20
69637,12769,2025-02-22,Delivered,Marketplace,WELCOME5
69638,11302,2025-08-08,Delivered,Mobile App,SAVE10
69639,14941,2025-02-20,Delivered,Marketplace,NONE
69640,10351,2025-02-02,Processing,Website,NONE
69641,12129,2024-02-06,Delivered,Marketplace,WELCOME5
69642,12552,2025-04-08,Delivered,Website,NONE
69643,14934,2026-06-18,Delivered,Website,NONE
69644,10766,2026-04-28,Delivered,Mobile App,NONE
69645,14165,2026-02-13,Delivered,Marketplace,SAVE10
69646,10338,2024-03-17,Cancelled,Mobile App,SAVE10
69647,11451,2024-05-01,Cancelled,Mobile App,SAVE10
69648,14186,2025-05-27,Delivered,Marketplace,NONE
69649,11885,2024-10-15,Delivered,Marketplace,NONE
69650,12938,2024-06-17,Delivered,Mobile App,NONE
69651,11958,2024-06-28,Delivered,Mobile App,NONE
69652,14492,2024-06-26,Delivered,Website,NONE
69653,10461,2024-03-30,Shipped,Website,NONE
69654,14917,2025-08-15,Delivered,Mobile App,NONE
69655,11171,2025-02-05,Delivered,Website,NONE
69656,12968,2025-10-11,Shipped,Mobile App,WELCOME5
69657,11308,2024-07-27,Delivered,Marketplace,SAVE10
69658,13980,2025-08-11,Cancelled,Website,NONE
69659,13522,2024-06-27,Shipped,Mobile App,SAVE10
69660,10798,2026-06-14,Delivered,Mobile App,FEST15
69661,11233,2024-06-15,Delivered,Mobile App,WELCOME5
69662,13492,2026-02-09,Delivered,Mobile App,FEST15
69663,12513,2025-10-27,Delivered,Mobile App,NONE
69664,12748,2024-07-11,Shipped,Mobile App,NONE
69665,11833,2024-03-28,Shipped,Mobile App,BIG20
69666,13382,2025-09-08,Processing,Marketplace,NONE
69667,14646,2024-02-11,Delivered,Website,BIG20
69668,10524,2025-08-24,Delivered,Website,WELCOME5
69669,13468,2025-10-20,Delivered,Mobile App,NONE
69670,14680,2025-09-19,Delivered,Website,NONE
69671,11109,2026-08-04,Delivered,Website,NONE
69672,12088,2025-02-20,Delivered,Website,WELCOME5
69673,12834,2025-05-01,Delivered,Mobile App,NONE
69674,13879,2026-07-08,Delivered,Website,NONE
69675,13437,2026-04-14,Delivered,Website,NONE
69676,14954,2025-03-25,Delivered,Mobile App,SAVE10
69677,12786,2025-02-13,Delivered,Website,NONE
69678,14367,2026-02-04,Delivered,Website,NONE
69679,12600,2025-07-02,Delivered,Marketplace,NONE
69680,11559,2025-04-11,Delivered,Website,NONE
69681,13372,2026-03-02,Shipped,Marketplace,WELCOME5
69682,12010,2026-02-02,Delivered,Marketplace,NONE
69683,13289,2025-02-05,Delivered,Website,NONE
69684,13244,2025-01-18,Delivered,Mobile App,WELCOME5
69685,10369,2025-10-10,Cancelled,Website,NONE
69686,12691,2024-01-01,Delivered,Website,NONE
69687,10068,2026-01-28,Delivered,Mobile App,NONE
69688,12052,2025-04-29,Shipped,Mobile App,FEST15
69689,13286,2026-04-27,Delivered,Marketplace,NONE
69690,13267,2025-06-15,Cancelled,Mobile App,NONE
69691,10517,2025-01-10,Delivered,Mobile App,FEST15
69692,14548,2024-04-22,Cancelled,Mobile App,SAVE10
69693,13690,2024-01-02,Delivered,Website,WELCOME5
69694,11548,2025-10-07,Delivered,Website,NONE
69695,12249,2024-07-11,Shipped,Mobile App,NONE
69696,10642,2026-04-08,Delivered,Mobile App,NONE
69697,11814,2025-04-24,Delivered,Mobile App,NONE
69698,13379,2026-04-22,Delivered,Marketplace,NONE
69699,14412,2025-03-27,Delivered,Mobile App,FEST15
69700,12948,2024-12-31,Delivered,Website,NONE
69701,11414,2024-05-16,Processing,Website,NONE
69702,14528,2025-02-01,Delivered,Mobile App,NONE
69703,12722,2026-03-07,Delivered,Mobile App,FEST15
69704,13714,2026-04-12,Delivered,Website,NONE
69705,13544,2025-04-08,Shipped,Website,SAVE10
69706,11986,2026-08-26,Delivered,Marketplace,NONE
69707,10103,2024-02-04,Delivered,Website,NONE
69708,13167,2024-02-21,Delivered,Website,BIG20
69709,14460,2024-02-29,Cancelled,Mobile App,WELCOME5
69710,14312,2024-02-29,Delivered,Marketplace,NONE
69711,14300,2024-01-05,Delivered,Website,NONE
69712,11738,2024-02-22,Delivered,Mobile App,NONE
69713,14528,2026-02-12,Delivered,Website,NONE
69714,10070,2025-03-24,Processing,Website,NONE
69715,11583,2026-01-27,Delivered,Website,NONE
69716,13132,2026-01-31,Delivered,Marketplace,NONE
69717,11557,2025-11-01,Shipped,Website,SAVE10
69718,10130,2024-03-31,Delivered,Website,NONE
69719,10872,2024-04-28,Delivered,Mobile App,NONE
69720,14688,2025-10-30,Delivered,Marketplace,SAVE10
69721,12141,2026-07-14,Shipped,Website,FEST15
69722,10841,2024-06-15,Cancelled,Marketplace,NONE
69723,13097,2025-09-07,Delivered,Marketplace,WELCOME5
69724,11872,2024-02-01,Shipped,Website,NONE
69725,11967,2024-07-11,Processing,Website,NONE
69726,14732,2025-07-31,Delivered,Website,NONE
69727,12714,2025-09-26,Shipped,Mobile App,FEST15
69728,10400,2025-07-30,Delivered,Website,WELCOME5
69729,14711,2025-03-14,Delivered,Mobile App,SAVE10
69730,10022,2024-10-01,Delivered,Marketplace,NONE
69731,13434,2026-02-14,Delivered,Website,SAVE10
69732,10519,2024-11-08,Delivered,Website,FEST15
69733,11360,2025-11-21,Delivered,Website,NONE
69734,14931,2024-12-09,Delivered,Mobile App,WELCOME5
69735,10844,2025-05-16,Delivered,Mobile App,NONE
69736,14859,2026-06-20,Delivered,Website,NONE
69737,11464,2025-01-20,Delivered,Mobile App,WELCOME5
69738,11923,2026-04-20,Delivered,Website,FEST15
69739,14687,2024-02-28,Delivered,Website,NONE
69740,13715,2025-05-26,Cancelled,Mobile App,NONE
69741,11472,2025-05-11,Delivered,Mobile App,WELCOME5
69742,13680,2026-07-23,Processing,Website,NONE
69743,12386,2024-09-13,Cancelled,Mobile App,NONE
69744,10500,2025-07-18,Delivered,Website,SAVE10
69745,11261,2025-07-23,Delivered,Website,NONE
69746,11176,2024-04-08,Delivered,Website,NONE
69747,12370,2026-08-23,Delivered,Website,NONE
69748,14445,2025-04-17,Delivered,Mobile App,WELCOME5
69749,12846,2025-02-27,Delivered,Website,SAVE10
69750,10829,2026-05-17,Delivered,Website,NONE
69751,13037,2024-03-06,Delivered,Marketplace,NONE
69752,12605,2025-10-04,Delivered,Website,NONE
69753,11938,2024-01-19,Delivered,Website,NONE
69754,11221,2026-07-13,Delivered,Mobile App,NONE
69755,13564,2026-02-25,Delivered,Website,NONE
69756,12789,2025-05-29,Delivered,Mobile App,SAVE10
69757,12148,2025-01-15,Delivered,Mobile App,NONE
69758,10983,2026-06-03,Delivered,Mobile App,WELCOME5
69759,10604,2024-08-25,Delivered,Website,NONE
69760,11079,2026-01-13,Delivered,Mobile App,NONE
69761,13101,2025-02-05,Cancelled,Mobile App,SAVE10
69762,10234,2026-03-09,Delivered,Website,NONE
69763,10359,2025-12-26,Delivered,Website,NONE
69764,14951,2026-08-19,Delivered,Website,WELCOME5
69765,11341,2025-08-09,Shipped,Mobile App,SAVE10
69766,10566,2024-10-20,Delivered,Website,FEST15
69767,14824,2026-05-10,Shipped,Mobile App,FEST15
69768,12079,2025-09-01,Delivered,Website,NONE
69769,10006,2025-11-13,Shipped,Marketplace,BIG20
69770,12088,2024-09-05,Cancelled,Mobile App,NONE
69771,10103,2025-05-29,Delivered,Website,NONE
69772,11519,2026-04-08,Delivered,Website,NONE
69773,14727,2024-12-22,Shipped,Marketplace,NONE
69774,13970,2025-07-22,Delivered,Website,FEST15
69775,12091,2024-07-19,Delivered,Website,NONE
69776,11689,2024-06-19,Delivered,Mobile App,NONE
69777,12919,2026-01-17,Cancelled,Marketplace,NONE
69778,13128,2025-02-12,Processing,Website,FEST15
69779,13795,2024-07-18,Delivered,Website,WELCOME5
69780,12716,2024-06-25,Delivered,Mobile App,NONE
69781,10387,2024-05-01,Delivered,Website,NONE
69782,14321,2025-03-20,Delivered,Marketplace,NONE
69783,11679,2024-10-28,Delivered,Marketplace,SAVE10
69784,14098,2024-03-16,Delivered,Marketplace,NONE
69785,14055,2025-04-11,Delivered,Website,FEST15
69786,11090,2026-07-25,Delivered,Marketplace,WELCOME5
69787,12574,2026-08-07,Delivered,Mobile App,NONE
69788,13751,2025-08-01,Delivered,Website,NONE
69789,11789,2025-07-14,Delivered,Mobile App,NONE
69790,13963,2026-08-18,Delivered,Marketplace,NONE
69791,12619,2026-01-04,Delivered,Website,FEST15
69792,14596,2024-06-17,Delivered,Mobile App,NONE
69793,14484,2025-05-25,Delivered,Website,SAVE10
69794,14817,2025-01-07,Delivered,Mobile App,NONE
69795,11102,2024-05-20,Delivered,Mobile App,WELCOME5
69796,13685,2026-06-22,Delivered,Website,SAVE10
69797,13759,2025-07-25,Delivered,Website,NONE
69798,12250,2025-11-02,Delivered,Mobile App,WELCOME5
69799,10842,2026-02-07,Cancelled,Website,SAVE10
69800,11465,2024-03-08,Delivered,Website,NONE
69801,12575,2024-11-02,Delivered,Marketplace,NONE
69802,14324,2026-05-06,Delivered,Mobile App,SAVE10
69803,14580,2024-07-16,Processing,Mobile App,SAVE10
69804,14578,2024-07-02,Delivered,Website,NONE
69805,14732,2025-08-20,Delivered,Website,NONE
69806,10488,2024-09-10,Delivered,Website,SAVE10
69807,14978,2026-03-17,Delivered,Marketplace,NONE
69808,12772,2025-12-10,Delivered,Mobile App,NONE
69809,10498,2026-01-16,Delivered,Website,BIG20
69810,10646,2025-11-20,Delivered,Marketplace,WELCOME5
69811,11276,2024-05-24,Shipped,Mobile App,NONE
69812,11258,2025-10-02,Delivered,Website,NONE
69813,10556,2024-06-15,Delivered,Website,WELCOME5
69814,11916,2024-01-06,Delivered,Website,SAVE10
69815,12733,2026-08-05,Delivered,Mobile App,NONE
69816,11556,2024-08-29,Delivered,Website,NONE
69817,13340,2025-11-07,Delivered,Website,NONE
69818,13580,2024-11-30,Delivered,Marketplace,WELCOME5
69819,12000,2025-11-10,Delivered,Mobile App,NONE
69820,10395,2025-01-23,Delivered,Marketplace,NONE
69821,11559,2025-03-02,Delivered,Website,NONE
69822,13069,2024-03-12,Delivered,Marketplace,WELCOME5
69823,11961,2025-03-26,Processing,Mobile App,NONE
69824,12908,2025-10-17,Delivered,Website,NONE
69825,14214,2025-11-23,Delivered, marketplace,WELCOME5
69826,13936,2026-05-14,Delivered,Website,NONE
69827,13118,2025-07-25,Delivered,Marketplace,NONE
69828,10484,2026-08-17,Delivered,Mobile App,SAVE10
69829,13734,2025-08-31,Delivered,Mobile App,NONE
69830,11664,2026-02-13,Delivered,Marketplace,SAVE10
69831,12077,2024-05-24,Processing,Website,WELCOME5
69832,13486,2024-07-15,Delivered,Mobile App,WELCOME5
69833,14162,2025-07-24,Delivered,Mobile App,WELCOME5
69834,13559,2025-05-10,Processing,Website,WELCOME5
69835,11507,2025-04-23,Shipped,Website,WELCOME5
69836,12249,2026-06-07,Delivered,Website,NONE
69837,11812,2025-04-07,Delivered,Website,SAVE10
69838,12309,2024-03-05,Delivered,Mobile App,NONE
69839,13783,2025-05-22,Delivered,Marketplace,NONE
69840,14825,2024-08-09,Delivered,Mobile App,NONE
69841,11955,2024-02-03,Shipped,Mobile App,SAVE10
69842,11632,2024-09-13,Delivered,Website,NONE
69843,14417,2024-01-01,Delivered,Website,NONE
69844,10751,2025-08-14,Delivered,Mobile App,NONE
69845,11955,2025-03-26,Delivered,Marketplace,FEST15
69846,14765,2026-07-11,Delivered,Website,SAVE10
69847,14410,2024-03-01,Delivered,Website,NONE
69848,14049,2025-04-13,Delivered,Mobile App,WELCOME5
69849,14444,2026-06-06,Shipped,Mobile App,NONE
69850,11186,2025-06-30,Delivered,Website,NONE
69851,10291,2024-12-15,Delivered,Website,
69852,14287,2025-09-12,Delivered,Website,SAVE10
69853,12460,2024-09-20,Delivered,Website,WELCOME5
69854,11262,2026-04-05,Delivered,Website,NONE
69855,12388,2025-10-06,Delivered,Mobile App,SAVE10
69856,14138,2024-10-04,Delivered,Marketplace,FEST15
69857,12460,2024-03-14,Delivered,Mobile App,SAVE10
69858,13143,2025-08-30,Delivered,Website,WELCOME5
69859,12567,2026-05-20,Delivered,Website,NONE
69860,12413,2026-06-16,Delivered,Marketplace,NONE
69861,14764,2025-10-06,Shipped,Website,NONE
69862,14641,2026-06-29,Shipped,Marketplace,SAVE10
69863,12121,2026-03-02,Delivered,Website,NONE
69864,14047,2025-01-06,Delivered,Website,SAVE10
69865,13614,2026-04-01,Shipped,Website,FEST15
69866,10650,2024-04-18,Delivered,Mobile App,NONE
69867,14235,2026-05-12,Delivered,Website,NONE
69868,13528,2026-06-15,Delivered,Marketplace,FEST15
69869,14282,2025-06-30,Delivered,Website,NONE
69870,13948,2026-06-12,Delivered,Website,NONE
69871,14674,2024-05-09,Cancelled,Website,FEST15
69872,12706,2024-04-04,Delivered,Mobile App,WELCOME5
69873,10306,2024-11-28,Delivered,Marketplace,SAVE10
69874,11381,2024-03-19,Cancelled,Marketplace,NONE
69875,10731,2024-08-19,Delivered,Website,NONE
69876,11173,2024-06-28,Shipped,Mobile App,BIG20
69877,12863,2025-03-18,Processing,Marketplace,FEST15
69878,14871,2025-09-19,Delivered,Mobile App,FEST15
69879,13814,2024-07-12,Cancelled,Website,SAVE10
69880,12184,2024-10-20,Delivered,Marketplace,NONE
69881,12452,2025-12-16,Delivered,Website,NONE
69882,12595,2024-08-20,Delivered,Website,NONE
69883,12054,2024-11-19,Delivered,Website,NONE
69884,12991,2026-02-14,Shipped,Marketplace,WELCOME5
69885,14709,2025-01-18,Delivered,Marketplace,NONE
69886,10504,2024-08-24,Delivered,Marketplace,NONE
69887,11781,2026-02-17,Delivered,Website,SAVE10
69888,10407,2026-07-20,Delivered,Website,NONE
69889,14255,2026-05-25,Delivered,Website,WELCOME5
69890,10991,2025-03-01,Delivered,Website,NONE
69891,13267,2024-01-22,Delivered,Website,FEST15
69892,10327,2025-02-13,Delivered,Mobile App,NONE
69893,12385,2026-01-12,Delivered,Marketplace,NONE
69894,14493,2026-07-04,Delivered,Website,NONE
69895,14763,2024-03-07,Delivered,Website,NONE
69896,10741,2024-04-26,Processing,Website,NONE
69897,13308,2024-10-05,Delivered,Mobile App,SAVE10
69898,11133,2024-04-21,Delivered,Mobile App,NONE
69899,13648,2024-06-20,Delivered,Website,BIG20
69900,12687,2025-02-24,Delivered,Mobile App,NONE
69901,13992,2024-09-01,Delivered,Website,BIG20
69902,14482,2025-07-23,Processing,Mobile App,WELCOME5
