return_id,order_item_id,return_date,return_reason,return_status,refund_amount_inr
183109,113749,2026-01-06,Quality Issue,Approved,1635.66
183110,115184,2025-07-31,Quality Issue,Approved,823.49
183111,118660,2026-02-25,Size Issue,Refunded,740.12
183112,99395,2025-12-09,Size Issue,Refunded,5059.3
183113,101961,2024-01-24,Damaged,Rejected,565.13
183114,91298,2025-12-28,Wrong Item,Approved,2024.91
183115,106315,2025-10-05,Size Issue,Approved,830.71
183116,93345,2025-05-27,Quality Issue,Approved,327.44
183117,108674,2026-04-24,Size Issue,Approved,6028.45
183118,106018,2025-08-09,Quality Issue,Refunded,2657.8
183119,115123,2025-09-17,Changed Mind,Rejected,3742.21
183120,110547,2025-10-20,Changed Mind,Refunded,4005.05
183121,96498,2024-02-26,Quality Issue,Approved,1410.75
183122,103281,2024-05-04,Changed Mind,Approved,634.9
183123,101498,2026-01-23,Wrong Item,Refunded,171.02
183124,101075,2024-09-27,Quality Issue,Refunded,1179.78
183125,116430,2024-09-28,Wrong Item,Rejected,17704.44
183126,96256,2024-11-21,Changed Mind,Approved,3382.7
183127,117666,2024-05-11,Changed Mind,Refunded,408.13
183128,97331,2024-10-16,Size Issue,Refunded,890.62
183129,113514,2025-01-29,Changed Mind,Rejected,6817.2
183130,114199,2024-05-30,Size Issue,Refunded,906.19
183131,94474,2025-07-07,Damaged,Rejected,1070.58
183132,114485,2024-01-31,Damaged,Rejected,594.13
183133,116117,2025-07-01,Size Issue,Approved,978.07
183134,100690,2024-05-20,Quality Issue,Rejected,3879.61
183135,110608,2025-08-18,Damaged,Approved,924.36
183136,108282,2026-04-08,Quality Issue,Refunded,2296.85
183137,91658,2026-01-22,Wrong Item,Refunded,1434.21
183138,116846,2024-02-15,Quality Issue,Approved,429.92
183139,101935,2025-06-24,Quality Issue,Refunded,3897.55
183140,115171,2025-11-22,Size Issue,Refunded,631.88
183141,115076,2024-10-02,Quality Issue,Approved,1908.49
183142,90077,2026-06-09,Changed Mind,Approved,978.39
183143,107873,2024-03-27,Quality Issue,Refunded,605.82
183144,93978,2024-08-26,Quality Issue,Approved,3915.34
183145,105582,2025-05-07,Changed Mind,Rejected,127.35
183146,116980,2025-04-13,Damaged,Refunded,853.02
183147,110810,2024-05-23,Size Issue,Refunded,1140.33
183148,92337,2026-02-05,Size Issue,Approved,1263.26
183149,109238,2024-08-10,Damaged,Refunded,1795.04
183150,120461,2026-05-14,Damaged,Refunded,1319.59
183151,101171,2025-02-06,Changed Mind,Approved,3343.9
183152,95786,2025-02-04,Size Issue,Approved,1320.69
183153,101680,2024-09-14,Size Issue,Refunded,992.65
183154,100490,2024-02-16,Size Issue,Rejected,252.46
183155,99622,2025-05-15,Quality Issue,Rejected,1022.32
183156,96766,2026-06-23,Size Issue,Approved,2707.21
183157,94716,2026-04-15,Quality Issue,Refunded,1841.3
183158,99083,2024-08-20,Size Issue,Approved,1226.29
183159,97947,2025-02-11,Size Issue,Approved,696.67
183160,108608,2024-04-07,Changed Mind,Refunded,217.92
183161,110271,2024-11-27,Size Issue,Approved,473.29
183162,100925,2024-12-23,Size Issue,Refunded,1141.2
183163,105968,2024-08-23,Size Issue,Refunded,1032.01
183164,109056,2024-04-13,Wrong Item,Approved,4572.88
183165,101959,2024-05-14,Damaged,Approved,3151.21
183166,93246,2025-09-22,Damaged,Approved,3574.79
183167,103897,2026-07-09,Changed Mind,Approved,3211.35
183168,113355,2025-10-08,Changed Mind,Refunded,1687.36
183169,108965,2024-12-05,Damaged,Approved,6771.05
183170,113732,2025-05-13,Changed Mind,Refunded,9754.33
183171,92559,2025-08-13,Size Issue,Refunded,1912.54
183172,117574,2026-07-22,Changed Mind,Approved,1452.1
183173,116009,2024-10-05,Quality Issue,Refunded,2249.28
183174,103764,2024-04-14,Damaged,Refunded,3344.09
183175,104813,2024-11-16,Size Issue,Refunded,1172.71
183176,110372,2025-07-24,Changed Mind,Approved,4384.06
183177,92631,2024-05-11,Wrong Item,Refunded,301.01
183178,96308,2024-02-20,Changed Mind,Approved,2233.67
183179,96286,2024-03-24,Wrong Item,Refunded,2582.38
183180,97476,2024-05-27,Damaged,Refunded,734.81
183181,109596,2024-07-28,Damaged,Refunded,610.73
183182,116123,2025-02-18,Damaged,Approved,2644.81
183183,117643,2024-11-06,Quality Issue,Approved,3933.1
183184,120741,2025-09-24,Damaged,Approved,457.13
183185,110384,2024-01-27,Wrong Item,Approved,477.73
183186,93047,2026-06-27,Wrong Item,Approved,1372.3
183187,118026,2024-04-21,Size Issue,Refunded,965.51
183188,95163,2025-06-22,Changed Mind,Refunded,2021.7
183189,95172,2024-10-18,Size Issue,Approved,3981.96
183190,100002,2025-09-20,Changed Mind,Approved,1153.11
183191,120158,2024-10-29,Size Issue,Refunded,834.85
183192,113401,2026-07-04,Size Issue,Refunded,514.59
183193,117250,2026-03-24,Damaged,Refunded,700.16
183194,105379,2026-01-10,Damaged,Refunded,891.8
183195,112428,2025-02-24,Size Issue,Refunded,2577.98
183196,116529,2025-11-13,Changed Mind,Approved,1665.26
183197,102656,2025-01-05,Size Issue,Approved,1869.42
183198,94889,2025-10-07,Size Issue,Refunded,970.18
183199,90976,2026-04-01,Damaged,Refunded,679.3
183200,90293,2024-01-17,Changed Mind,Approved,671.38
183201,106774,2024-06-14,Size Issue,Refunded,1524.19
183202,101802,2026-05-25,Quality Issue,Refunded,1351.59
183203,117309,2025-12-02,Damaged,Approved,1293.43
183204,109046,2026-02-09,Changed Mind,Approved,551.66
183205,104923,2025-12-31,Damaged,Refunded,1841.02
183206,97410,2024-04-24,Quality Issue,Approved,643.68
183207,105132,2024-01-14,Size Issue,Rejected,805.89
183208,115256,2026-05-19,Changed Mind,Approved,1648.36
183209,94872,2026-05-20,Size Issue,Approved,1634.36
183210,103174,2025-04-30,Quality Issue,Approved,1686.77
183211,109922,2025-04-06,Quality Issue,Refunded,989.14
183212,94452,2024-05-19,Size Issue,Approved,2003.32
183213,118990,2025-07-31,Quality Issue,Refunded,1892.04
183214,108578,2024-02-23,Quality Issue,Refunded,4436.35
183215,113377,2024-06-10,Size Issue,Refunded,1092.11
183216,115911,2025-09-20,Size Issue,Refunded,467.61
183217,116844,2024-12-03,Size Issue,Refunded,2710.76
183218,90470,2025-04-15,Quality Issue,Approved,1904.66
183219,91495,2025-03-15,Size Issue,Refunded,459.1
183220,95271,2026-05-06,Damaged,Refunded,1265.97
183221,106409,2025-11-08,Wrong Item,Refunded,1092.3
183222,112331,2025-04-27,Size Issue,Refunded,748.52
183223,117167,2025-07-28,Size Issue,Refunded,1133.63
183224,112877,2024-01-18,Quality Issue,Refunded,1327.31
183225,100684,2025-01-09,Size Issue,Refunded,1333.9
183226,99915,2025-05-19,Quality Issue,Refunded,2912.8
183227,92294,2024-07-11,Size Issue,Refunded,408.02
183228,96810,2024-02-25,Changed Mind,Approved,1788.67
183229,112856,2026-08-30,Quality Issue,Refunded,1498.86
183230,120379,2024-03-20,Damaged,Approved,7096.99
183231,106937,2024-06-21,Quality Issue,Approved,859.24
183232,90522,2025-06-04,Size Issue,Approved,1044.02
183233,105411,2024-11-22,Size Issue,Approved,10390.11
183234,92988,2025-07-12,Changed Mind,Rejected,2261.86
183235,94717,2025-02-15,Wrong Item,Refunded,806.64
183236,99951,2025-08-17,Quality Issue,Approved,1142.43
183237,90259,2025-03-01,Size Issue,Refunded,4853.71
183238,107735,2024-12-28,Size Issue,Refunded,1388.54
183239,99151,2025-08-03,Quality Issue,Refunded,3138.76
183240,104047,2024-03-21,Changed Mind,Refunded,2564.59
183241,110473,2024-02-22,Size Issue,Refunded,942.06
183242,92885,2025-03-01,Quality Issue,Refunded,469.32
183243,102200,2025-05-03,Quality Issue,Refunded,2619.15
183244,109988,2025-04-22,Wrong Item,Approved,5345.1
183245,108872,2025-09-23,Damaged,Approved,1538.62
183246,94812,2024-03-19,Size Issue,Approved,1092.82
183247,91760,2025-04-10,Quality Issue,Approved,1472.85
183248,93284,2024-09-26,Wrong Item,Approved,1331.07
183249,109701,2024-10-27,Wrong Item,Approved,3031.13
183250,93001,2025-06-26,Damaged,Rejected,961.61
183251,105786,2026-03-20,Quality Issue,Approved,1342.48
183252,110544,2025-10-14,Changed Mind,Approved,2081.34
183253,109874,2026-03-21,Damaged,Rejected,1877.87
183254,93620,2025-07-26,Size Issue,Approved,421.02
183255,102584,2026-05-26,Quality Issue,Approved,7554.34
183256,91645,2024-12-13,Damaged,Approved,1181.86
183257,98708,2026-04-01,Wrong Item,Approved,5714.82
183258,91791,2024-04-17,Changed Mind,Approved,465.67
183259,119804,2026-05-09,Quality Issue,Approved,1662.59
183260,111477,2024-10-06,Wrong Item,Approved,909.58
183261,111214,2025-10-30,Damaged,Refunded,1061.94
183262,115379,2024-04-27,Quality Issue,Refunded,846.67
183263,105978,2026-06-07,Quality Issue,Approved,983.44
183264,106814,2025-01-04,Wrong Item,Refunded,1711.22
183265,102988,2024-07-07,Wrong Item,Approved,338.84
183266,102492,2024-04-05,Damaged,Approved,535.93
183267,93947,2024-02-17,Size Issue,Refunded,612.94
183268,91151,2026-04-20,Damaged,Refunded,662.23
183269,119562,2026-04-02,Changed Mind,Rejected,1429.13
183270,118222,2025-08-04,Size Issue,Approved,810.21
183271,112120,2026-01-20,Changed Mind,Approved,840.34
183272,120856,2025-03-23,Size Issue,Refunded,875.47
183273,119999,2025-10-23,Changed Mind,Approved,446.16
183274,108397,2024-06-02,Damaged,Approved,477.7
183275,116327,2025-08-26,Size Issue,Approved,708.63
183276,102482,2024-07-08,Quality Issue,Approved,654.5
183277,107237,2024-07-28,Quality Issue,Approved,893.27
183278,114359,2024-08-04,Size Issue,Refunded,1290.9
183279,93473,2026-07-28,Size Issue,Rejected,1644.7
183280,111325,2025-08-16,Wrong Item,Approved,4089.69
183281,99238,2025-04-07,Quality Issue,Refunded,4298.15
183282,116805,2024-03-09,Size Issue,Approved,3150.33
183283,119949,2026-01-15,Wrong Item,Approved,3354.97
183284,100332,2025-07-14,Size Issue,Refunded,1150.05
183285,96624,2024-09-11,Quality Issue,Refunded,681.58
183286,93508,2026-05-06,Quality Issue,Approved,3403.67
183287,94711,2026-07-17,Quality Issue,Refunded,872.71
183288,95763,2025-04-13,Changed Mind,Refunded,1489.29
183289,101567,2025-09-06,Quality Issue,Refunded,1358.75
183290,106114,2024-04-30,Wrong Item,Refunded,2397.82
183291,114806,2024-02-27,Size Issue,Refunded,3038.75
183292,105608,2025-01-21,Size Issue,Approved,1494.57
183293,97199,2024-10-25,Quality Issue,Refunded,1260.46
183294,99195,2025-02-05,Damaged,Approved,1173.98
183295,96808,2025-03-02,Quality Issue,Refunded,564.54
183296,119208,2025-03-28,Changed Mind,Approved,685.59
183297,101429,2025-12-05,Damaged,Approved,557.13
183298,119334,2025-08-17,Changed Mind,Refunded,1842.11
183299,111170,2024-03-25,Damaged,Approved,3207.12
183300,90630,2024-09-07,Size Issue,Refunded,1764.95
183301,109918,2026-09-09,Damaged,Refunded,1116.13
183302,91741,2025-08-16,Wrong Item,Approved,938.62
183303,98968,2026-02-11,Size Issue,Refunded,767.52
183304,96087,2025-12-25,Changed Mind,Refunded,3091.08
183305,95289,2026-03-17,Quality Issue,Approved,800.64
183306,105713,2025-09-22,Size Issue,Refunded,1928.59
183307,114041,2024-05-02,Changed Mind,Approved,2713.36
183308,100924,2025-01-09,Changed Mind,Rejected,692.91
183309,107743,2024-06-03,Wrong Item,Refunded,1042.38
183310,118466,2025-08-07,Changed Mind,Rejected,556.22
183311,90726,2024-05-12,Quality Issue,Rejected,878.15
183312,113016,2025-08-08,Wrong Item,Refunded,718.23
183313,120269,2025-10-06,Wrong Item,Refunded,598.39
183314,111196,2026-07-08,Quality Issue,Refunded,2178.87
183315,101377,2024-11-12,Damaged,Refunded,1193.29
183316,100997,2026-04-16,Size Issue,Refunded,751.24
183317,98623,2024-05-24,Changed Mind,Approved,833.91
183318,93512,2026-02-16,Size Issue,Approved,1361.85
183319,119519,2024-01-10,Size Issue,Refunded,789.53
183320,108999,2024-07-09,Quality Issue,Refunded,518.03
183321,100185,2024-11-24,Quality Issue,Approved,2627.3
183322,101372,2024-08-03,Size Issue,Refunded,2078.14
183323,97311,2026-03-17,Quality Issue,Rejected,369.54
183324,115490,2025-02-09,Damaged,Approved,537.14
183325,115567,2025-07-27,Size Issue,Approved,901.53
183326,92258,2024-08-14,Size Issue,Refunded,717.36
183327,102374,2026-07-20,Size Issue,Refunded,369.21
183328,93912,2026-02-09,Changed Mind,Approved,1274.33
183329,92086,2024-11-15,Damaged,Rejected,1475.45
183330,119137,2026-06-20,Damaged,Refunded,998.93
183331,103895,2025-12-27,Damaged,Refunded,1088.87
183332,108331,2024-07-25,Changed Mind,Approved,4215.8
183333,94648,2024-04-24,Size Issue,Refunded,539.71
183334,105232,2025-12-31,Quality Issue,Refunded,1449.32
183335,91549,2025-01-23,Quality Issue,Refunded,500.97
183336,119341,2025-04-15,Quality Issue,Refunded,1090.0
183337,96121,2025-03-16,Damaged,Refunded,2624.92
183338,101530,2025-09-15,Wrong Item,Refunded,503.87
183339,92829,2024-05-11,Quality Issue,Refunded,484.78
183340,103247,2026-02-27,Changed Mind,Refunded,2000.56
183341,116804,2026-08-09,Size Issue,Approved,3253.8
183342,107315,2025-05-27,Wrong Item,Refunded,2145.53
183343,107440,2024-11-02,Size Issue,Approved,5035.54
183344,110222,2026-08-21,Damaged,Refunded,2799.08
183345,92862,2025-10-29,Damaged,Approved,453.03
183346,95976,2026-04-05,Damaged,Refunded,246.54
183347,116517,2025-07-18,Damaged,Rejected,1585.03
183348,96980,2026-06-13,Size Issue,Rejected,262.38
183349,112490,2024-08-12,Size Issue,Refunded,1188.47
183350,92281,2024-12-01,Wrong Item,Approved,1522.54
183351,119266,2025-12-15,Wrong Item,Refunded,1056.3
183352,94213,2024-06-15,Quality Issue,Rejected,395.76
183353,114129,2026-05-03,Changed Mind,Refunded,1701.84
183354,92508,2026-08-04,Size Issue,Refunded,240.63
183355,95700,2025-05-01,Wrong Item,Refunded,2833.66
183356,110802,2026-02-26,Quality Issue,Approved,626.93
183357,92856,2026-06-08,Wrong Item,Approved,859.35
183358,113504,2025-05-12,Quality Issue,Rejected,626.91
183359,110421,2025-09-29,Quality Issue,Approved,2349.49
183360,106822,2024-05-21,Quality Issue,Approved,1479.74
183361,93998,2024-12-01,Wrong Item,Approved,2477.94
183362,100743,2024-10-27,Quality Issue,Approved,2056.36
183363,113004,2024-02-02,Quality Issue,Refunded,1200.59
183364,100939,2024-05-16,Wrong Item,Approved,987.06
183365,110732,2026-02-21,Size Issue,Approved,4606.3
183366,120282,2024-11-18,Size Issue,Refunded,847.89
183367,105208,2024-07-01,Size Issue,Refunded,1851.9
183368,114193,2025-09-05,Quality Issue,Approved,2140.62
183369,107149,2024-11-29,Quality Issue,Approved,1109.69
183370,94493,2024-10-03,Damaged,Refunded,1825.12
183371,113470,2024-02-04,Quality Issue,Approved,3565.71
183372,103803,2026-03-29,Size Issue,Approved,838.75
183373,92798,2024-03-24,Quality Issue,Approved,1456.18
183374,102338,2025-06-25,Quality Issue,Approved,1754.98
183375,103159,2024-05-12,Size Issue,Refunded,554.56
183376,117248,2026-04-23,Quality Issue,Approved,1017.29
183377,115095,2024-09-07,Quality Issue,Approved,1388.99
183378,98016,2026-08-17,Changed Mind,Refunded,886.18
183379,100630,2025-01-15,Quality Issue,Approved,1827.19
183380,101553,2024-12-08,Size Issue,Approved,1715.91
183381,100501,2026-02-06,Damaged,Approved,945.12
183382,114757,2026-05-09,Wrong Item,Approved,569.19
183383,105484,2024-12-15,Quality Issue,Refunded,1751.69
183384,90796,2024-09-25,Quality Issue,Approved,521.77
183385,90842,2025-10-14,Quality Issue,Rejected,2280.04
183386,105125,2025-05-28,Changed Mind,Refunded,1866.6
183387,107132,2024-07-31,Damaged,Refunded,1392.05
183388,90889,2024-02-06,Size Issue,Refunded,1108.55
183389,117928,2025-12-31,Size Issue,Approved,1309.65
183390,109523,2025-08-23,Size Issue,Refunded,796.45
183391,118249,2024-08-31,Quality Issue,Refunded,2352.64
183392,109787,2024-02-05,Damaged,Refunded,2611.82
183393,98822,2024-10-15,Quality Issue,Approved,1580.93
183394,93299,2026-07-09,Wrong Item,Approved,391.76
183395,96122,2026-08-07,Damaged,Refunded,684.78
183396,97692,2026-05-11,Size Issue,Refunded,904.63
183397,108562,2025-05-10,Damaged,Refunded,792.32
183398,91498,2026-02-21,Quality Issue,Approved,1437.62
183399,90418,2024-07-31,Size Issue,Approved,3085.33
183400,117199,2024-07-20,Damaged,Rejected,2953.57
183401,100268,2025-12-01,Size Issue,Refunded,1399.43
183402,91818,2024-03-11,Quality Issue,Approved,1001.72
183403,95574,2024-06-27,Quality Issue,Refunded,1122.26
183404,106769,2024-09-20,Damaged,Approved,1022.34
183405,105703,2025-04-17,Damaged,Refunded,3781.39
183406,112528,2024-11-01,Quality Issue,Refunded,869.03
183407,118327,2025-08-30,Wrong Item,Approved,669.2
183408,114705,2026-07-12,Quality Issue,Approved,1672.47
183409,119079,2024-10-30,Size Issue,Refunded,681.92
183410,113242,2026-03-31,Size Issue,Rejected,3037.27
183411,101279,2024-05-13,Changed Mind,Refunded,4548.39
183412,95752,2024-01-21,Size Issue,Approved,859.52
183413,114977,2024-02-11,Wrong Item,Approved,2549.63
183414,100356,2025-11-12,Damaged,Rejected,2739.61
183415,111637,2024-06-10,Size Issue,Approved,2479.56
183416,120108,2024-12-04,Damaged,Refunded,1040.89
183417,93799,2024-05-08,Quality Issue,Refunded,4215.12
183418,112934,2024-09-22,Changed Mind,Refunded,189.48
183419,91404,2024-12-26,Size Issue,Refunded,2252.4
183420,93115,2026-03-14,Damaged,Approved,4857.03
183421,111866,2025-10-21,Damaged,Approved,6390.53
183422,120437,2025-02-01,Size Issue,Refunded,1597.43
183423,114178,2025-08-29,Size Issue,Refunded,786.12
183424,103792,2025-04-04,Quality Issue,Refunded,1013.99
183425,109715,2026-02-17,Changed Mind,Approved,312.19
183426,95941,2025-01-01,Quality Issue,Approved,1056.67
183427,113535,2025-02-17,Quality Issue,Refunded,1608.94
183428,113074,2026-05-21,Size Issue,Refunded,1612.25
183429,90973,2025-07-19,Quality Issue,Approved,173.68
183430,96763,2025-08-08,Damaged,Approved,1159.62
183431,106665,2024-11-08,Size Issue,Approved,418.87
183432,96841,2025-05-11,Quality Issue,Approved,2961.34
183433,117195,2024-09-30,Quality Issue,Refunded,7403.88
183434,106306,2026-04-30,Wrong Item,Rejected,620.91
183435,101489,2026-05-20,Quality Issue,Approved,408.19
183436,108792,2025-02-08,Damaged,Approved,2516.48
183437,93615,2024-04-29,Size Issue,Refunded,764.44
183438,115358,2026-04-22,Changed Mind,Refunded,1764.14
183439,91409,2024-07-13,Quality Issue,Refunded,431.53
183440,114097,2025-10-01,Quality Issue,Refunded,538.4
183441,90404,2026-05-21,Damaged,Approved,1554.11
183442,107652,2024-03-15,Quality Issue,Rejected,2533.58
183443,117019,2025-02-05,Quality Issue,Refunded,1114.82
183444,116109,2025-11-29,Damaged,Approved,1420.69
183445,101226,2026-04-08,Damaged,Refunded,1161.52
183446,112379,2026-02-20,Quality Issue,Refunded,1648.7
183447,94666,2024-11-17,Wrong Item,Refunded,605.47
183448,116152,2024-09-13,Size Issue,Approved,616.37
183449,99666,2025-06-03,Size Issue,Refunded,1647.95
183450,115813,2025-08-25,Quality Issue,Refunded,441.12
183451,108707,2025-07-10,Damaged,Refunded,616.68
183452,114915,2025-08-10,Quality Issue,Refunded,1319.05
183453,101250,2024-08-21,Size Issue,Refunded,793.9
183454,117861,2026-07-23,Changed Mind,Rejected,745.29
183455,90822,2026-01-21,Quality Issue,Approved,1066.55
183456,100398,2025-02-16,Changed Mind,Refunded,853.32
183457,103530,2024-09-03,Size Issue,Refunded,2160.37
183458,104398,2025-01-21,Size Issue,Refunded,2191.67
183459,94535,2026-03-18,Quality Issue,Approved,1859.6
183460,96079,2025-05-01,Quality Issue,Approved,1070.47
183461,110185,2026-02-28,Wrong Item,Approved,1526.78
183462,104245,2024-03-11,Size Issue,Refunded,1042.63
183463,112457,2025-11-03,Changed Mind,Approved,673.97
183464,119943,2024-06-24,Damaged,Refunded,4574.49
183465,105033,2025-12-07,Damaged,Refunded,4237.21
183466,118570,2025-04-06,Quality Issue,Refunded,3718.2
183467,107490,2025-05-20,Quality Issue,Refunded,586.75
183468,119298,2025-11-30,Quality Issue,Approved,1476.53
183469,117748,2024-09-07,Changed Mind,Refunded,1053.0
183470,91051,2026-08-24,Wrong Item,Refunded,9692.26
183471,97993,2024-05-10,Quality Issue,Refunded,3399.27
183472,95971,2024-03-06,Changed Mind,Approved,1444.5
183473,115538,2024-02-02,Size Issue,Rejected,1427.89
183474,101359,2026-02-01,Size Issue,Refunded,5326.42
